Customer,Time of arrival,Number of people at arrival,Number of people currently in queue at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
4302,42539.2,1,0,77,1,42539.2,42545.8,0,
4303,42544.7,2,0,78,1,42545.8,42549.3,1.03125,
4304,42545.8,2,0,78,1,42549.3,42550.2,3.49609,
4305,42547.7,3,1,78,1,42550.2,42557.2,2.57422,
4306,42557.7,1,0,79,1,42557.7,42558.6,0,
4307,42558.5,2,0,79,1,42558.6,42563,0.0976562,
4308,42568.8,1,0,80,1,42568.8,42570.6,0,
4309,42574.6,1,0,81,1,42574.6,42587.4,0,
4310,42590.5,1,0,83,1,42590.5,42601.2,0,
4311,42594.5,2,0,83,1,42601.2,42618.3,6.70312,
4312,42620.3,1,0,86,1,42620.3,42621.9,0,
4313,42630.6,1,0,87,1,42630.6,42630.9,0,
4314,42643.6,1,0,88,1,42643.6,42652.8,0,
4315,42656.7,1,0,89,1,42656.7,42686.2,0,
4316,42659.9,2,0,89,1,42686.2,42692.9,26.2148,
4317,42662.1,3,1,90,1,42692.9,42694.8,30.7266,
4318,42665.9,4,2,90,1,42694.8,42706.6,28.875,
4319,42668.2,5,3,90,1,42706.6,42711.2,38.3203,
4320,42694.4,4,2,93,1,42711.2,42716.6,16.8047,
4321,42700.1,4,2,94,1,42716.6,42717.2,16.4453,
4322,42729.6,1,0,96,1,42729.6,42735.4,0,
4323,42733.2,2,0,97,1,42735.4,42755.6,2.16016,
4324,42745.2,2,0,98,1,42755.6,42760.4,10.3633,
4325,42758.9,2,0,99,1,42760.4,42765.4,1.58203,
4326,42773.9,1,0,101,1,42773.9,42789.1,0,
4327,42786,2,0,102,1,42789.1,42790.4,3.06641,
4328,42795,1,0,103,1,42795,42797.1,0,
4329,42805.5,1,0,104,1,42805.5,42821.6,0,
4330,42807.6,2,0,104,1,42821.6,42824.7,13.9609,
4331,42812.4,3,1,105,1,42824.7,42828.9,12.2891,
4332,42843.8,1,0,108,1,42843.8,42845.3,0,
4333,42855,1,0,109,1,42855,42858.4,0,
4334,42855,2,0,109,1,42858.4,42872.5,3.42188,
4335,42900,1,0,114,1,42900,42912.2,0,
4336,42927.6,1,0,116,1,42927.6,42931.6,0,
4337,42936.1,1,0,117,1,42936.1,42936.4,0,
4338,42938.7,1,0,117,1,42938.7,42949,0,
4339,42952.6,1,0,119,1,42952.6,42953.7,0,
4340,42962.2,1,0,120,1,42962.2,42964.5,0,
4341,43006.2,1,0,124,1,43006.2,43007.6,0,
4342,43010.1,1,0,125,1,43010.1,43015.9,0,
4343,43028.3,1,0,126,1,43028.3,43032.3,0,
4344,43028.6,2,0,126,1,43032.3,43035.9,3.67578,
4345,43035.3,2,0,127,1,43035.9,43046,0.570312,
4346,43037.8,2,0,127,1,43046,43049,8.21094,
4347,43044.2,3,1,128,1,43049,43055.7,4.8125,
4348,43055.7,2,0,129,1,43055.7,43070.3,0.0117188,
4349,43060.1,2,0,130,1,43070.3,43072.4,10.2344,
4350,43073.8,1,0,131,1,43073.8,43084.6,0,
4351,43084.5,2,0,132,1,43084.6,43087.4,0.121094,
4352,43087.8,1,0,132,1,43087.8,43089.1,0,
4353,43091.9,1,0,133,1,43091.9,43097.2,0,
4354,43093,2,0,133,1,43097.2,43103.6,4.26562,
4355,43093.9,3,1,133,1,43103.6,43106.6,9.74219,
4356,43114,1,0,135,1,43114,43123.6,0,
4357,43147.2,1,0,138,1,43147.2,43154.7,0,
4358,43155,1,0,139,1,43155,43163.1,0,
4359,43159.1,2,0,139,1,43163.1,43164.9,4.06641,
4360,43167.7,1,0,140,1,43167.7,43177,0,
4361,43183.8,1,0,142,1,43183.8,43184.6,0,
4362,43187.5,1,0,142,1,43187.5,43190.8,0,
4363,43196.7,1,0,143,1,43196.7,43197,0,
4364,43215.1,1,0,1,2,43215.1,43219,0,
4365,43231,1,0,3,2,43231,43232,0,
4366,43236.7,1,0,3,2,43236.7,43239.7,0,
4367,43243,1,0,4,2,43243,43253,0,
4368,43254.6,1,0,5,2,43254.6,43262.7,0,
4369,43261.9,2,0,6,2,43262.7,43273.6,0.773438,
4370,43277.4,1,0,7,2,43277.4,43279.8,0,
4371,43284.4,1,0,8,2,43284.4,43286.6,0,
4372,43287.2,1,0,8,2,43287.2,43290.4,0,
4373,43288.5,2,0,8,2,43290.4,43292,1.87891,
4374,43303.9,1,0,10,2,43303.9,43306.9,0,
4375,43308.4,1,0,10,2,43308.4,43312.5,0,
4376,43311.9,2,0,11,2,43312.5,43318.9,0.601562,
4377,43313.7,2,0,11,2,43318.9,43324.1,5.21094,
4378,43323.1,2,0,12,2,43324.1,43329.5,0.949219,
4379,43327,2,0,12,2,43329.5,43339.8,2.48047,
4380,43333.7,2,0,13,2,43339.8,43345.4,6.11719,
4381,43339.8,2,0,13,2,43345.4,43346.1,5.52344,
4382,43343.5,3,1,14,2,43346.1,43347,2.61719,
4383,43368.1,1,0,16,2,43368.1,43372.6,0,
4384,43396.7,1,0,19,2,43396.7,43402.6,0,
4385,43401.6,2,0,20,2,43402.6,43403,1,
4386,43419.3,1,0,21,2,43419.3,43430.5,0,
4387,43421.3,2,0,22,2,43430.5,43431,9.23438,
4388,43425.1,3,1,22,2,43431,43436.1,5.9375,
4389,43429.6,4,2,22,2,43436.1,43439.3,6.47656,
4390,43433.2,3,1,23,2,43439.3,43440.4,6.10156,
4391,43447.1,1,0,24,2,43447.1,43447.3,0,
4392,43457,1,0,25,2,43457,43469.6,0,
4393,43467.8,2,0,26,2,43469.6,43471,1.83984,
4394,43471,2,0,27,2,43471,43478.2,0.0078125,
4395,43474.9,2,0,27,2,43478.2,43481,3.26172,
4396,43476.1,3,1,27,2,43481,43483.7,4.86328,
4397,43491.4,1,0,29,2,43491.4,43497.3,0,
4398,43499.8,1,0,29,2,43499.8,43504.3,0,
4399,43503.3,2,0,30,2,43504.3,43506,0.980469,
4400,43510.5,1,0,31,2,43510.5,43516.2,0,
4401,43514.8,2,0,31,2,43516.2,43520.5,1.48047,
4402,43519.2,2,0,31,2,43520.5,43526.2,1.26562,
4403,43526.6,1,0,32,2,43526.6,43540.4,0,
4404,43543.6,1,0,34,2,43543.6,43551.2,0,
4405,43552.1,1,0,35,2,43552.1,43556.3,0,
4406,43555,2,0,35,2,43556.3,43561.1,1.29297,
4407,43569.8,1,0,36,2,43569.8,43580.5,0,
4408,43581.5,1,0,38,2,43581.5,43583.2,0,
4409,43583.3,1,0,38,2,43583.3,43596.9,0,
4410,43592.4,2,0,39,2,43596.9,43597.2,4.51172,
4411,43617.5,1,0,41,2,43617.5,43619.9,0,
4412,43621.8,1,0,42,2,43621.8,43625,0,
4413,43622.6,2,0,42,2,43625,43625.3,2.375,
4414,43648,1,0,44,2,43648,43650.3,0,
4415,43653.7,1,0,45,2,43653.7,43655.8,0,
4416,43654.2,2,0,45,2,43655.8,43661.9,1.56641,
4417,43669.4,1,0,46,2,43669.4,43674.3,0,
4418,43672.9,2,0,47,2,43674.3,43678.5,1.36328,
4419,43677.8,2,0,47,2,43678.5,43679.4,0.628906,
4420,43679.1,2,0,47,2,43679.4,43685.2,0.316406,
4421,43680.5,2,0,48,2,43685.2,43697.1,4.62109,
4422,43686,2,0,48,2,43697.1,43701.5,11.0938,
4423,43689.6,3,1,48,2,43701.5,43704.6,11.8203,
4424,43693.3,4,2,49,2,43704.6,43705.5,11.2891,
4425,43702.5,3,1,50,2,43705.5,43707.9,3.09375,
4426,43710.1,1,0,51,2,43710.1,43714.5,0,
4427,43718.3,1,0,51,2,43718.3,43724.9,0,
4428,43718.9,2,0,51,2,43724.9,43730.2,5.99609,
4429,43729,2,0,52,2,43730.2,43730.2,1.14844,
4430,43730.3,1,0,53,2,43730.3,43730.7,0,
4431,43736.5,1,0,53,2,43736.5,43736.8,0,
4432,43756.7,1,0,55,2,43756.7,43757.7,0,
4433,43768.5,1,0,56,2,43768.5,43769.4,0,
4434,43776.6,1,0,57,2,43776.6,43778,0,
4435,43779.9,1,0,57,2,43779.9,43786.4,0,
4436,43784.9,2,0,58,2,43786.4,43787.2,1.53906,
4437,43819.9,1,0,61,2,43819.9,43821.7,0,
4438,43823,1,0,62,2,43823,43826.1,0,
4439,43846.1,1,0,64,2,43846.1,43855.6,0,
4440,43871.1,1,0,67,2,43871.1,43873.9,0,
4441,43871.4,2,0,67,2,43873.9,43874,2.56641,
4442,43874.9,1,0,67,2,43874.9,43879.4,0,
4443,43875.2,2,0,67,2,43879.4,43880.4,4.11719,
4444,43876,3,1,67,2,43880.4,43881.8,4.40625,
4445,43878.6,4,2,67,2,43881.8,43889.2,3.19531,
4446,43890.1,1,0,69,2,43890.1,43895.5,0,
4447,43893.6,2,0,69,2,43895.5,43904.3,1.85547,
4448,43903.8,2,0,70,2,43904.3,43912.5,0.519531,
4449,43947.7,1,0,74,2,43947.7,43950.1,0,
4450,43950.4,1,0,75,2,43950.4,43950.9,0,
4451,43951.6,1,0,75,2,43951.6,43956.6,0,
4452,43952.2,2,0,75,2,43956.6,43958.6,4.375,
4453,43955.3,3,1,75,2,43958.6,43965,3.34766,
4454,43982.1,1,0,78,2,43982.1,43991,0,
4455,43984.1,2,0,78,2,43991,43992.6,6.88281,
4456,43994.2,1,0,79,2,43994.2,43995.4,0,
4457,44021.6,1,0,82,2,44021.6,44023.3,0,
4458,44037.7,1,0,83,2,44037.7,44054.6,0,
4459,44042.2,2,0,84,2,44054.6,44056.1,12.4258,
4460,44042.5,3,1,84,2,44056.1,44058.9,13.6758,
4461,44053,4,2,85,2,44058.9,44060.1,5.91406,
4462,44061.1,1,0,86,2,44061.1,44065.2,0,
4463,44061.8,2,0,86,2,44065.2,44075.3,3.44922,
4464,44062.3,3,1,86,2,44075.3,44083,13.0078,
4465,44070.1,3,1,87,2,44083,44086.9,12.8516,
4466,44075.8,3,1,87,2,44086.9,44089.6,11.1172,
4467,44107.3,1,0,90,2,44107.3,44107.4,0,
4468,44123.9,1,0,92,2,44123.9,44126,0,
4469,44128.2,1,0,92,2,44128.2,44132,0,
4470,44130.2,2,0,93,2,44132,44132.8,1.75781,
4471,44137.8,1,0,93,2,44137.8,44140.8,0,
4472,44151.5,1,0,95,2,44151.5,44152,0,
4473,44164.8,1,0,96,2,44164.8,44168.7,0,
4474,44165.4,2,0,96,2,44168.7,44175,3.26953,
4475,44166.5,3,1,96,2,44175,44183.8,8.50391,
4476,44174.9,3,1,97,2,44183.8,44184.5,8.89062,
4477,44185.6,1,0,98,2,44185.6,44196.1,0,
4478,44190.5,2,0,99,2,44196.1,44209.3,5.58984,
4479,44192.6,3,1,99,2,44209.3,44209.6,16.6328,
4480,44218.5,1,0,101,2,44218.5,44220.7,0,
4481,44231,1,0,103,2,44231,44231.1,0,
4482,44254.6,1,0,105,2,44254.6,44255.3,0,
4483,44255,2,0,105,2,44255.3,44258.6,0.335938,
4484,44267.6,1,0,106,2,44267.6,44270,0,
4485,44270.4,1,0,107,2,44270.4,44275.8,0,
4486,44295.7,1,0,109,2,44295.7,44298.3,0,
4487,44296.8,2,0,109,2,44298.3,44301.8,1.45312,
4488,44307.8,1,0,110,2,44307.8,44317.1,0,
4489,44310.1,2,0,111,2,44317.1,44331.3,6.91797,
4490,44318.6,2,0,111,2,44331.3,44333,12.7344,
4491,44333.7,1,0,113,2,44333.7,44338.3,0,
4492,44343.1,1,0,114,2,44343.1,44345.8,0,
4493,44349.6,1,0,114,2,44349.6,44374.6,0,
4494,44359.1,2,0,115,2,44374.6,44380.2,15.457,
4495,44364.2,3,1,116,2,44380.2,44387.4,15.9961,
4496,44389.8,1,0,118,2,44389.8,44394.8,0,
4497,44401.7,1,0,120,2,44401.7,44407.2,0,
4498,44416.3,1,0,121,2,44416.3,44422.9,0,
4499,44421.1,2,0,122,2,44422.9,44423.6,1.80859,
4500,44424,1,0,122,2,44424,44428.9,0,
4501,44448.2,1,0,124,2,44448.2,44448.4,0,
4502,44448.5,1,0,124,2,44448.5,44448.6,0,
4503,44460.7,1,0,126,2,44460.7,44464.5,0,
4504,44480.7,1,0,128,2,44480.7,44493,0,
4505,44481.8,2,0,128,2,44493,44499,11.2812,
4506,44498.2,2,0,129,2,44499,44501.6,0.835938,
4507,44503.1,1,0,130,2,44503.1,44504.9,0,
4508,44519.7,1,0,131,2,44519.7,44530.4,0,
4509,44523.2,2,0,132,2,44530.4,44531.6,7.14844,
4510,44528.7,3,1,132,2,44531.6,44532.1,2.85547,
4511,44532.1,2,0,133,2,44532.1,44541.8,0.078125,
4512,44532.5,2,0,133,2,44541.8,44548,9.35938,
4513,44548.5,1,0,134,2,44548.5,44553.4,0,
4514,44556.1,1,0,135,2,44556.1,44556.6,0,
4515,44576.9,1,0,137,2,44576.9,44582.1,0,
4516,44589.3,1,0,138,2,44589.3,44597,0,
4517,44601.1,1,0,140,2,44601.1,44607.8,0,
4518,44617.4,1,0,141,2,44617.4,44620,0,
4519,44620.7,1,0,142,2,44620.7,44626.2,0,
4520,44624.5,2,0,142,2,44626.2,44629.5,1.77344,
4521,44629.3,2,0,142,2,44629.5,44640.1,0.179688,
4522,44629.4,3,1,142,2,44640.1,44642,10.7344,
4523,44644.1,1,0,0,3,44644.1,44648.5,0,
4524,44658.6,1,0,1,3,44658.6,44663.3,0,
4525,44658.6,2,0,1,3,44663.3,44663.9,4.67188,
4526,44659.1,3,1,1,3,44663.9,44664.3,4.78125,
4527,44676.9,1,0,3,3,44676.9,44682.8,0,
4528,44700.8,1,0,6,3,44700.8,44708.7,0,
4529,44704.5,2,0,6,3,44708.7,44719.4,4.15234,
4530,44710.3,2,0,7,3,44719.4,44737.4,9.04688,
4531,44712.4,3,1,7,3,44737.4,44739.5,25.0391,
4532,44713.4,4,2,7,3,44739.5,44740.5,26.125,
4533,44722.4,4,2,8,3,44740.5,44745.2,18.1133,
4534,44737.7,4,2,9,3,44745.2,44748.2,7.5625,
4535,44752.7,1,0,11,3,44752.7,44756.2,0,
4536,44806.7,1,0,16,3,44806.7,44819.5,0,
4537,44813.7,2,0,17,3,44819.5,44827.7,5.82422,
4538,44828.2,1,0,18,3,44828.2,44836.8,0,
4539,44832.5,2,0,19,3,44836.8,44839.6,4.24609,
4540,44840.9,1,0,20,3,44840.9,44843.1,0,
4541,44850.4,1,0,21,3,44850.4,44851.9,0,
4542,44856.6,1,0,21,3,44856.6,44862.7,0,
4543,44886.7,1,0,24,3,44886.7,44889.1,0,
4544,44893.6,1,0,25,3,44893.6,44895.1,0,
4545,44910.3,1,0,27,3,44910.3,44912.6,0,
4546,44916.3,1,0,27,3,44916.3,44927.9,0,
4547,44951.8,1,0,31,3,44951.8,44954.5,0,
4548,44963.4,1,0,32,3,44963.4,44965.2,0,
4549,44965.6,1,0,32,3,44965.6,44975.7,0,
4550,44990.9,1,0,35,3,44990.9,44996.2,0,
4551,44995.4,2,0,35,3,44996.2,45000.4,0.773438,
4552,45020.1,1,0,38,3,45020.1,45030.2,0,
4553,45031.6,1,0,39,3,45031.6,45034,0,
4554,45043.1,1,0,40,3,45043.1,45043.3,0,
4555,45072.5,1,0,43,3,45072.5,45073.1,0,
4556,45077.3,1,0,43,3,45077.3,45081.4,0,
4557,45082.1,1,0,44,3,45082.1,45091.6,0,
4558,45085.1,2,0,44,3,45091.6,45098.6,6.44141,
4559,45089.1,3,1,44,3,45098.6,45098.8,9.53516,
4560,45091.6,3,1,45,3,45098.8,45099.5,7.19922,
4561,45100.6,1,0,46,3,45100.6,45100.8,0,
4562,45128,1,0,48,3,45128,45128.5,0,
4563,45134.3,1,0,49,3,45134.3,45139.2,0,
4564,45139.6,1,0,49,3,45139.6,45145.2,0,
4565,45146.3,1,0,50,3,45146.3,45148.4,0,
4566,45150.2,1,0,51,3,45150.2,45159.8,0,
4567,45153.1,2,0,51,3,45159.8,45166.1,6.67188,
4568,45175.9,1,0,53,3,45175.9,45189.2,0,
4569,45179.1,2,0,53,3,45189.2,45190.5,10.1133,
4570,45184.3,3,1,54,3,45190.5,45194.1,6.24219,
4571,45216.9,1,0,57,3,45216.9,45219.1,0,
4572,45232.3,1,0,59,3,45232.3,45243.5,0,
4573,45234.5,2,0,59,3,45243.5,45251.9,9.02344,
4574,45234.9,3,1,59,3,45251.9,45254.9,16.9688,
4575,45237.4,4,2,59,3,45254.9,45268.7,17.457,
4576,45242.9,5,3,60,3,45268.7,45271.1,25.832,
4577,45259.1,3,1,61,3,45271.1,45271.4,12.0703,
4578,45278.6,1,0,63,3,45278.6,45280.5,0,
4579,45278.7,2,0,63,3,45280.5,45311.6,1.88672,
4580,45284.7,2,0,64,3,45311.6,45311.8,26.875,
4581,45291.6,3,1,65,3,45311.8,45313,20.168,
4582,45307.1,4,2,66,3,45313,45313.4,5.89844,
4583,45311,5,3,67,3,45313.4,45330.4,2.37109,
4584,45315.3,2,0,67,3,45330.4,45336.7,15.0977,
4585,45322.1,3,1,68,3,45336.7,45357.7,14.6016,
4586,45328.4,4,2,68,3,45357.7,45361.2,29.2578,
4587,45354.8,3,1,71,3,45361.2,45364.4,6.35156,
4588,45358.1,3,1,71,3,45364.4,45368.4,6.32422,
4589,45379.2,1,0,73,3,45379.2,45379.7,0,
4590,45401.5,1,0,76,3,45401.5,45403.6,0,
4591,45426.1,1,0,78,3,45426.1,45428.2,0,
4592,45429.5,1,0,78,3,45429.5,45436.9,0,
4593,45442.6,1,0,80,3,45442.6,45444.6,0,
4594,45443.6,2,0,80,3,45444.6,45452.3,0.957031,
4595,45457,1,0,81,3,45457,45457.6,0,
4596,45459.7,1,0,81,3,45459.7,45464,0,
4597,45465.2,1,0,82,3,45465.2,45469.6,0,
4598,45474.5,1,0,83,3,45474.5,45479.6,0,
4599,45485.1,1,0,84,3,45485.1,45489.4,0,
4600,45486.5,2,0,84,3,45489.4,45498.9,2.86328,
4601,45487.8,3,1,84,3,45498.9,45501.1,11.1133,
4602,45494.8,3,1,85,3,45501.1,45521.8,6.28906,
4603,45495.9,4,2,85,3,45521.8,45522.2,25.8789,
4604,45511.1,3,1,87,3,45522.2,45523,11.1641,
4605,45514,4,2,87,3,45523,45524.5,9.02344,
4606,45537.3,1,0,89,3,45537.3,45537.3,0,
4607,45544,1,0,90,3,45544,45547.9,0,
4608,45558.9,1,0,91,3,45558.9,45560.1,0,
4609,45579.3,1,0,93,3,45579.3,45589.6,0,
4610,45611,1,0,97,3,45611,45616.3,0,
4611,45645.6,1,0,100,3,45645.6,45646.7,0,
4612,45648.2,1,0,100,3,45648.2,45650.6,0,
4613,45663.3,1,0,102,3,45663.3,45672.4,0,
4614,45663.6,2,0,102,3,45672.4,45673.2,8.82031,
4615,45669.2,3,1,102,3,45673.2,45677.3,4.00391,
4616,45674.5,2,0,103,3,45677.3,45677.3,2.71484,
4617,45699.3,1,0,105,3,45699.3,45704.7,0,
4618,45711.2,1,0,107,3,45711.2,45713.5,0,
4619,45721.5,1,0,108,3,45721.5,45736.5,0,
4620,45724.6,2,0,108,3,45736.5,45737,11.9453,
4621,45737.5,1,0,109,3,45737.5,45741.2,0,
4622,45750.5,1,0,111,3,45750.5,45754.9,0,
4623,45751.1,2,0,111,3,45754.9,45763.1,3.80078,
4624,45758,2,0,111,3,45763.1,45765.4,5.05078,
4625,45784.5,1,0,114,3,45784.5,45791.7,0,
4626,45793.3,1,0,115,3,45793.3,45795.4,0,
4627,45824.8,1,0,118,3,45824.8,45833.1,0,
4628,45837.7,1,0,119,3,45837.7,45844.4,0,
4629,45848.2,1,0,120,3,45848.2,45855.1,0,
4630,45850.1,2,0,121,3,45855.1,45861.5,5.07422,
4631,45850.7,3,1,121,3,45861.5,45880.4,10.8359,
4632,45874.3,2,0,123,3,45880.4,45882.8,6.15625,
4633,45898.7,1,0,125,3,45898.7,45904.3,0,
4634,45901.9,2,0,126,3,45904.3,45908.1,2.39844,
4635,45902.1,3,1,126,3,45908.1,45915,6.05469,
4636,45911.8,2,0,127,3,45915,45915.3,3.14844,
4637,45924.6,1,0,128,3,45924.6,45927.8,0,
4638,45928.2,1,0,128,3,45928.2,45928.9,0,
4639,45964.4,1,0,132,3,45964.4,45965,0,
4640,45964.9,2,0,132,3,45965,45975.4,0.140625,
4641,45969.1,2,0,132,3,45975.4,45981.1,6.26953,
4642,45979,2,0,133,3,45981.1,45984.1,2.13281,
4643,45996.8,1,0,135,3,45996.8,45999.4,0,
4644,46005.2,1,0,136,3,46005.2,46005.7,0,
4645,46006.9,1,0,136,3,46006.9,46013.6,0,
4646,46008.6,2,0,136,3,46013.6,46014.3,5.03906,
4647,46009.3,3,1,136,3,46014.3,46033.6,5.04297,
4648,46015.4,2,0,137,3,46033.6,46041.7,18.1602,
4649,46033.6,2,0,139,3,46041.7,46044.5,8.07031,
4650,46036.5,3,1,139,3,46044.5,46052.3,7.9375,
4651,46056.1,1,0,141,3,46056.1,46060.7,0,
4652,46057.7,2,0,141,3,46060.7,46061.2,3.0625,
4653,46076.4,1,0,143,3,46076.4,46079.5,0,
4654,46109.1,1,0,2,4,46109.1,46109.3,0,
4655,46117.4,1,0,3,4,46117.4,46117.4,0,
4656,46122.4,1,0,4,4,46122.4,46125.3,0,
4657,46132.5,1,0,5,4,46132.5,46132.9,0,
4658,46135.6,1,0,5,4,46135.6,46136,0,
4659,46142.4,1,0,6,4,46142.4,46151.5,0,
4660,46144.2,2,0,6,4,46151.5,46155.8,7.26953,
4661,46154.8,2,0,7,4,46155.8,46162.1,0.96875,
4662,46158.6,2,0,7,4,46162.1,46168.1,3.5,
4663,46158.9,3,1,7,4,46168.1,46169.5,9.14062,
4664,46164.9,3,1,8,4,46169.5,46184.5,4.66016,
4665,46185.4,1,0,10,4,46185.4,46192,0,
4666,46196.6,1,0,11,4,46196.6,46203.4,0,
4667,46200.7,2,0,12,4,46203.4,46207.8,2.66406,
4668,46218,1,0,13,4,46218,46220.7,0,
4669,46221.3,1,0,14,4,46221.3,46225.2,0,
4670,46227.6,1,0,14,4,46227.6,46236.7,0,
4671,46235.7,2,0,15,4,46236.7,46238.4,1.05859,
4672,46255.7,1,0,17,4,46255.7,46256.8,0,
4673,46285.1,1,0,20,4,46285.1,46289,0,
4674,46288.1,2,0,20,4,46289,46291.5,0.890625,
4675,46293.9,1,0,21,4,46293.9,46296.7,0,
4676,46294.9,2,0,21,4,46296.7,46303.6,1.85156,
4677,46327.1,1,0,24,4,46327.1,46335.4,0,
4678,46378.3,1,0,29,4,46378.3,46379.4,0,
4679,46385.4,1,0,30,4,46385.4,46395.4,0,
4680,46391.2,2,0,31,4,46395.4,46400,4.19922,
4681,46397.4,2,0,31,4,46400,46413.5,2.58984,
4682,46398.6,3,1,31,4,46413.5,46421.2,14.8203,
4683,46400.9,3,1,32,4,46421.2,46423.4,20.3555,
4684,46429.1,1,0,34,4,46429.1,46430.3,0,
4685,46433.2,1,0,35,4,46433.2,46441.7,0,
4686,46433.8,2,0,35,4,46441.7,46447.4,7.90625,
4687,46456.3,1,0,37,4,46456.3,46458.3,0,
4688,46457.1,2,0,37,4,46458.3,46469,1.16406,
4689,46467.1,2,0,38,4,46469,46469.4,1.96875,
4690,46471.3,1,0,39,4,46471.3,46472.9,0,
4691,46486.4,1,0,40,4,46486.4,46487.3,0,
4692,46489,1,0,40,4,46489,46492.8,0,
4693,46524.1,1,0,44,4,46524.1,46525.3,0,
4694,46536.8,1,0,45,4,46536.8,46540.1,0,
4695,46537.8,2,0,45,4,46540.1,46545.9,2.32812,
4696,46539.5,3,1,45,4,46545.9,46547.5,6.3125,
4697,46567.2,1,0,48,4,46567.2,46568,0,
4698,46576.9,1,0,49,4,46576.9,46578.1,0,
4699,46603,1,0,52,4,46603,46619.8,0,
4700,46608.7,2,0,52,4,46619.8,46623.2,11.082,
4701,46611.8,3,1,53,4,46623.2,46624.1,11.4023,
4702,46627.1,1,0,54,4,46627.1,46630.2,0,
4703,46644.7,1,0,56,4,46644.7,46646.1,0,
4704,46645.7,2,0,56,4,46646.1,46650.6,0.414062,
4705,46658.1,1,0,57,4,46658.1,46659,0,
4706,46697.3,1,0,61,4,46697.3,46699.6,0,
4707,46701.1,1,0,62,4,46701.1,46702.3,0,
4708,46724,1,0,64,4,46724,46725.7,0,
4709,46729.6,1,0,64,4,46729.6,46734.4,0,
4710,46744.2,1,0,66,4,46744.2,46747.9,0,
4711,46759.5,1,0,67,4,46759.5,46765.6,0,
4712,46761.8,2,0,68,4,46765.6,46774.2,3.84375,
4713,46762.4,3,1,68,4,46774.2,46775.9,11.7812,
4714,46781,1,0,70,4,46781,46788.4,0,
4715,46796.4,1,0,71,4,46796.4,46802.9,0,
4716,46796.8,2,0,71,4,46802.9,46804.1,6.06641,
4717,46805.2,1,0,72,4,46805.2,46806.3,0,
4718,46805.6,2,0,72,4,46806.3,46807,0.753906,
4719,46806,3,1,72,4,46807,46814.1,0.953125,
4720,46811.8,2,0,73,4,46814.1,46820.8,2.27734,
4721,46812.1,3,1,73,4,46820.8,46835.5,8.66406,
4722,46815.5,3,1,73,4,46835.5,46837.8,19.9492,
4723,46820.7,4,2,74,4,46837.8,46850.5,17.1641,
4724,46830,4,2,75,4,46850.5,46856,20.4492,
4725,46833.6,5,3,75,4,46856,46867.3,22.3594,
4726,46856.5,2,0,77,4,46867.3,46869.7,10.8711,
4727,46868.6,2,0,78,4,46869.7,46870.9,1.07031,
4728,46869.6,3,1,78,4,46870.9,46883.6,1.23438,
4729,46884.2,1,0,80,4,46884.2,46884.5,0,
4730,46927.5,1,0,84,4,46927.5,46933.7,0,
4731,46942.5,1,0,86,4,46942.5,46942.6,0,
4732,46945.7,1,0,86,4,46945.7,46970.9,0,
4733,46948.2,2,0,86,4,46970.9,46976.7,22.7227,
4734,46951.9,3,1,87,4,46976.7,46983.2,24.8594,
4735,46952.3,4,2,87,4,46983.2,46987,30.875,
4736,46963,5,3,88,4,46987,46990.3,24.0156,
4737,46968.7,6,4,88,4,46990.3,46991.6,21.6016,
4738,46984.7,4,2,90,4,46991.6,47001.5,6.875,
4739,46985.7,5,3,90,4,47001.5,47008.6,15.8047,
4740,46989.7,5,3,90,4,47008.6,47008.7,18.8789,
4741,46994.7,4,2,91,4,47008.7,47010.2,13.9688,
4742,46998.5,5,3,91,4,47010.2,47020,11.7734,
4743,47021.1,1,0,94,4,47021.1,47028.7,0,
4744,47027.7,2,0,94,4,47028.7,47037.7,0.996094,
4745,47042.8,1,0,96,4,47042.8,47046,0,
4746,47049.5,1,0,96,4,47049.5,47054.2,0,
4747,47056.3,1,0,97,4,47056.3,47063.6,0,
4748,47065.6,1,0,98,4,47065.6,47071.9,0,
4749,47066.4,2,0,98,4,47071.9,47074.2,5.48438,
4750,47076.7,1,0,99,4,47076.7,47080.3,0,
4751,47082.6,1,0,100,4,47082.6,47082.9,0,
4752,47085.2,1,0,100,4,47085.2,47104.8,0,
4753,47086.8,2,0,100,4,47104.8,47112.7,17.9961,
4754,47095.1,3,1,101,4,47112.7,47122.4,17.5742,
4755,47101.4,4,2,102,4,47122.4,47122.9,21.0547,
4756,47109.2,4,2,102,4,47122.9,47133.2,13.6484,
4757,47113.1,4,2,103,4,47133.2,47147.5,20.0156,
4758,47124.8,3,1,104,4,47147.5,47152.8,22.6562,
4759,47156.2,1,0,107,4,47156.2,47159.1,0,
4760,47169,1,0,108,4,47169,47172.3,0,
4761,47193.4,1,0,111,4,47193.4,47194.6,0,
4762,47194.5,2,0,111,4,47194.6,47212.5,0.105469,
4763,47199.7,2,0,111,4,47212.5,47212.8,12.8164,
4764,47211.9,3,1,113,4,47212.8,47214.9,0.828125,
4765,47213.2,2,0,113,4,47214.9,47218.9,1.69531,
4766,47220,1,0,113,4,47220,47227.8,0,
4767,47228,1,0,114,4,47228,47235.6,0,
4768,47242.8,1,0,116,4,47242.8,47248.8,0,
